bnumber,logFC
b2521,-0.359039801275817
b2522,2.4314401210336403
b2879,0.0233119565931431
b3229,0.12351714154355099
b3228,-0.0671366708825779
b3089,-1.1278906526589698
b0936,0.809189169859958
b0933,0.21543530245346199
b0934,0.6106693488118421
b0935,0.7371122152775699
b0937,0.285853874782096
b1547,0.39378956447696606
b1372,-0.0772436882603122
b3962,3.0547971375949703
b2669,-0.9632790995997171
b0726,3.2546031424626
b0727,2.91602961413989
b0728,3.23142118116371
b0729,3.32970977268246
b1684,1.0437440786710501
b1683,0.9517310476991508
b1682,0.9666806630421229
b1681,0.8246073064511551
b1679,0.439523895569856
b3017,0.0724947758605216
b1680,0.577365274692334
b4148,0.700513359808345
b2533,1.4216271285983202
b0958,-0.10067150945528802
b0053,-0.00733440670319559
b2744,-0.253070838856113
b2793,0.0213665516680704
b2559,0.34102940680257904
b3549,0.0405101842329878
b1195,0.0405101842329878
b2464,0.7024353765198339
b0008,-0.007322668089440329
b1519,0.7274226523328391
b1885,-0.327533025686045
b1886,-0.317894221565713
b2834,0.339895055751292
b3836,-0.21400771751812
b3838,-0.18673628931799802
b3839,0.0741804110686155
b4483,0.17936344745059601
b0627,-0.130396893629893
b0365,0.371963134763365
b0366,0.72190413895456
b0367,0.837161925060409
b0368,0.104882026189129
b0068,0.604141380454532
b3118,-0.020138008552558997
b3117,0.37764290743463896
b3116,-0.31266655175745
b3115,-0.0608297805469438
b3114,0.0683598783820063
b3113,0.19341572967382897
b4471,0.17611878792340901
b3119,-0.6924953463066509
b3616,0.71056740859894
b1238,0.137232004011194
b1429,0.182567049652086
b1430,0.017591697073665
b0494,0.107766190487921
b0452,1.1328542157688501
b1156,-0.7045159677671451
b1546,-0.348675652219731
b1373,1.08897332385815
b0406,0.39442215803829295
b3994,1.1338576876858402
b2103,0.4203097805695061
b3993,1.10736742254337
b3992,0.96647135723232
b3991,0.93258254821621
b3990,1.03048249335523
b0423,-0.114661290355465
b0417,-0.0517926379600708
b2104,0.626019808751381
b0067,0.673450058226472
b0066,0.526227992933145
b4407,0.8103236663106049
b0002,-0.0856836259279105
b0003,-0.0126202383005965
b0004,-0.0786067114518833
b0001,0.410108919001931
b1719,-0.26331764034486
b2827,0.0844445849757105
b0436,0.372727719234991
b0188,0.22567774380401898
b2935,-0.620607509850845
b2465,0.658602176561865
b3244,0.0693534008536236
b1098,0.09192730303683301
b3708,-0.7308754662436371
b3709,-0.24030741234332603
b3707,-0.986926128014928
b0739,-0.10382657641778899
b0740,0.238507768953678
b3035,0.20049964654191896
b0737,-0.0448671437581602
b0738,-0.036502890617679
b1252,3.17966431792261
b1274,0.19278833462427802
b1763,-0.16972823319258898
b0997,-0.261129256942335
b0996,-0.36083763712387895
b0998,-0.527659414365649
b4501,0.39786843202642797
b0995,-0.16633640234767302
b0993,-0.577141819058347
b0994,-0.13476805008807302
b1873,-1.06038306386502
b1872,-0.16922489531771898
b3919,-1.39292418170239
b1229,0.0
b1324,2.2333902629580895
b1197,0.492455380833152
b4240,-0.83836067681063
b4239,-0.371798788985708
b3519,0.992134492635573
b4241,-0.159200301733481
b1421,0.6249320032632261
b3290,-0.00293400754692605
b3747,-0.522798812215515
b1363,-0.139187130370644
b3849,0.24843155701430603
b3965,0.446273937819741
b2607,0.16291212487989498
b3706,0.0798944421048413
b3651,0.0309760475348127
b1133,0.42827116795499
b1260,-1.33201802866096
b1261,-1.36130114975751
b1262,-1.30149262020461
b1263,-1.91888826246263
b1264,-2.24604315327535
b1265,-1.51508762940503
b4393,-0.12023119301192699
b3384,-0.137895449001661
b2318,-0.0367967984779017
b3166,0.0757720892388744
b2745,-0.243615231129032
b3781,0.296460809995846
b0888,1.00178948874779
b2582,2.58524240842193
b0170,0.29866218458919896
b3364,1.15737294544369
b4355,0.165597004334405
b0411,0.190365204157832
b3061,-0.47485412714608
b3062,-0.732362030855494
b3641,0.34899094218385196
b3339,-0.0179659755978085
b3980,0.40516812342384895
b1610,0.16836024307505498
b1386,-0.0222918094376641
b2600,0.423874078701347
b4054,0.34865608692148403
b1907,0.4495966363709679
b1323,-0.188388095007031
b1637,-0.345727856639697
b4040,1.0409472629288399
b3844,0.249503329028591
b3835,0.249503329028591
b4039,1.00314114848599
b3843,0.413053764934926
b3833,0.25239874978344
b0662,0.13326874073282802
b2232,0.074875637039074
b2907,-0.10807595679489698
b2311,0.39778475916704403
b2426,-0.571220900806884
b2066,-0.35222245212853104
b3831,-0.727131357084302
b2028,-0.182084629178847
b3452,1.6654276887266397
b3453,3.6086090228272
b3450,1.77448197570146
b3451,1.5223852459243
b3449,0.389770935052741
b3669,0.212642846019636
b3668,-0.15784436848231098
b3667,0.0928683052468751
b3666,0.38007353435018004
b1617,-0.359794615585379
b1616,0.193957945109401
b1615,0.0983975652130313
b1618,-0.45652179626538003
b4193,-0.46882205711566405
b4194,-0.27611051356132105
b4195,-0.37297447242372794
b4196,-0.0829104348199158
b4197,-0.133805337429059
b4198,0.16589943117241102
b4192,-0.645376529429755
b4191,-0.0344990684227746
b1184,0.135525832403392
b1183,-0.23912009700554301
b2580,-0.534876830450554
b2498,-0.5020685096101559
b2497,0.325264437656602
b2316,-0.18873444302498601
b2319,-0.18873444302498601
b0480,-0.106118074634628
b3495,-0.781935080067806
b1333,-0.8891917854523441
b1376,-1.78701831789914
b0607,-0.744822533411356
b0949,0.328194823246112
b4058,-0.0743023613355529
b0779,0.0160076771801003
b1913,0.11776175425315101
b3813,-0.234955741394892
b1914,-0.00967022913495765
b3091,-1.03110582093345
b1521,-0.38407946388448
b3092,-1.27289760902576
b4322,-0.194471973347589
b4323,-0.13858494597974402
b4324,0.0134436216487057
b2346,0.0784747952692939
b4258,0.10361531705286099
b2906,-0.23864174556281303
b1960,0.31113125769736305
b2034,-0.0893933538191189
b2033,-0.20414478359559302
b2032,-0.24712261597644397
b2059,0.5353442328030711
b2058,-0.22051321615795397
b2057,-0.27683313282974203
b2056,0.47951034476628007
b2055,-0.153147960740999
b2054,-0.27278452827913696
b2050,-0.35019247946078597
b2047,0.446101105536642
b2045,0.24408074197337803
b2044,-0.246882341165493
b2043,0.398921608779009
b1004,-0.950314763429853
b2062,0.27270325462740996
b2061,-0.29538434120145
b2060,0.0274033074883244
b2046,-0.139563704869902
b3792,-0.37589613575795794
b3793,-0.0476023979199635
b3785,-0.21813310907053102
b2407,-0.576503382318005
b2406,0.0571294729302056
b2405,0.17164672275075302
b2866,-0.23801498469537102
b2867,-0.135544916376661
b2868,-0.0847229766292851
b2881,-0.13169311532483502
b3811,-0.0292726124310008
b2894,-0.12510962914402401
b2509,0.159526984484148
b0422,-0.33101548144454995
b1749,0.9038909798770159
b3565,0.254928531789866
b3564,-0.007356000542132459
b4031,0.592874413470261
b3566,0.554165506293188
b3567,0.13681410641965802
b3568,-0.0329829707156796
b3569,-0.152262733617835
b0006,0.375377252692988
b0010,-0.359731205855617
b0013,0.218319295494775
b0007,-0.846901908871571
b0045,0.247562494022942
b0011,0.017301688326755
b0005,0.0532510676763281
b0024,0.391455758141028
b0065,0.954394271543702
b4659,-0.181126980988576
b0057,0.371877862178976
b0122,-0.415437423764941
b0102,0.10513212920304599
b0101,-0.0622801178372299
b0117,0.11403840125038302
b0119,0.5621836852614771
b0144,0.175279090493025
b0135,0.12077163112678099
b0132,-0.269312959695532
b0130,0.20578407308520197
b0127,-0.19837816164004698
b0128,-0.0980996365342498
b0129,-0.35367954897879295
b0136,-0.551689264533595
b0137,-0.37536329916610905
b0138,-0.408657319756812
b0141,-0.21313903747348398
b0156,1.17656734557057
b0157,0.7292959530898829
b0195,-0.14100821353117401
b0193,-0.432928462990084
b0163,0.0703494014466257
b0164,-0.0653277959239612
b0191,-0.15444940026200302
b0176,0.174881614429076
b4406,-0.272336694207916
b0190,-0.149950237361411
b0187,0.0136460283105712
b0177,0.128950620636655
b0208,-0.396851255082824
b0209,-0.090139506878123
b0210,-0.607346059565235
b4503,-0.0324125561369345
b0223,-0.170972216557465
b0224,-0.196279860235443
b0227,0.207466345212921
b0228,-0.21500295865924998
b0232,0.142094071948215
b0233,-0.0692766471131401
b0234,0.22177682408486601
b0225,-0.6401182405792739
b0213,-0.175684879174336
b0217,0.13291515048720098
b0218,0.238249634897349
b0219,0.17959993439143102
b0246,0.439764428279462
b0248,-0.0738182236564398
b0251,0.129190490391902
b0252,-0.35767327411209704
b0267,0.556937125811793
b0266,-0.244624239072132
b0268,-0.32277898598210303
b0269,0.46412401419658794
b0270,1.24175851108187
b0271,0.46248762922828496
b0272,1.0514307784169499
b0276,0.231821049535589
b0277,-0.0872524122693927
b0278,0.0711382776997228
b0279,-0.131443263989726
b0280,-0.12958286342095698
b4694,-0.473769366355566
b0283,-0.18053746796124898
b0284,0.131711925310009
b0285,0.557199893987073
b0286,0.14185479962276099
b0287,-1.42906531288818
b0289,0.0106264055908146
b0290,-0.3715233415512029
b0291,-0.41142455452965704
b0292,-0.438280796524733
b0293,-0.381329979520684
b0315,0.00987920479120946
b0316,-0.219669165282186
b0317,0.41638782812933206
b0318,-0.32152545082170003
b0319,0.18720205929921602
b0320,0.321626851233388
b0321,0.347426952379787
b0322,-0.246276869753557
b0323,-0.590326222797234
b0324,-0.48739294489672497
b0325,0.180030426569192
b0326,-0.0804264666234308
b0327,-0.246969919089203
b0328,0.24634945551173698
b0329,0.6251781222204179
b0389,-0.17077581715160597
b0382,-0.18370743163810196
b0385,-0.19405396133779002
b0391,0.16392518934996803
b4579,-0.291754948662204
b0387,-0.24887697719805602
b0354,-0.1803099587608
b0358,-0.46009099405471504
b0363,0.33443185752232396
b0364,0.676405544053106
b4580,-0.111879253587203
b0375,-0.403690568624239
b0378,0.0752167536172115
b0379,0.105154058692786
b0380,0.00189688862290954
b0404,0.232689296835756
b0407,0.0417682306097518
b0410,-0.0641566493206339
b0434,0.3479041810434131
b0412,-0.34015237156033695
b0424,-0.47160505651889206
b0419,0.307397895053921
b0426,-0.6474157657274691
b0427,0.438811067120924
b0456,0.7039334385167622
b0471,-0.0878207078880874
b0413,0.0235947347089546
b0414,-0.632712841289975
b0445,-0.632712841289975
b0461,0.6670300132797621
b0481,-0.311065371541097
b0478,0.73189221380997
b0466,0.260500867038981
b0468,1.1302146935108401
b0447,0.8217049382552092
b0482,-0.6323604069738089
b0483,-0.0430889008921799
b0485,-0.3771031283357079
b0486,-0.5532842838305351
b0442,-0.44035016459899895
b0443,1.09932565811934
b0444,-0.00888340895746986
b0453,3.1190392176600295
b0454,0.6622237808676551
b0495,0.132728691901064
b0503,-0.523678298336922
b0498,-0.7184204043220219
b0501,-1.07738470752149
b0488,-0.542230573524752
b0489,-0.63036578631665
b0490,-0.67909313729085
b0491,-0.457506912489627
b0492,0.124787657158884
b0493,-0.0815266251174794
b0496,0.0324067282282304
b0504,-0.20690339264789898
b0510,0.167990035939249
b0511,0.505844235250548
b0513,0.169144077507791
b0539,-0.115548756549154
b0521,-0.42625963595102795
b0567,-0.0276705574541528
b0527,-0.0390428161162647
b0528,-0.193822596098726
b0544,-0.586467746375398
b0545,0.0378755783709505
b0546,-0.558888863104031
b0547,0.5524575296418609
b0549,-0.671120122342338
b0551,-0.10533075502163401
b0555,-0.23656267885632198
b0558,-2.19474871916208
b0559,-2.89854496469764
b0562,-0.310848205890358
b0591,3.942674229889
b0597,4.31966751898783
b4512,0.48736543508183794
b0579,-0.142471385161909
b0577,-0.266978738555726
b0599,0.457012692699552
b0580,1.2255632662433702
b0581,0.459555646356261
b0600,0.0664484292010241
b0601,0.029186824867859
b0602,-0.007782860401127391
b0603,-0.0630484100716221
b0608,0.468686560347767
b4511,7.09878731333205
b0636,0.38565574862355606
b0637,0.37446101188734704
b0631,0.133811127065786
b0629,0.13099327481452802
b0643,0.23058789589520398
b4581,0.18173685281011898
b0644,-0.0845089574665266
b0645,-1.07804000189957
b0647,0.8540223024326891
b0648,0.00800521722682496
b0658,-0.0628605806936123
b0659,0.179598697214802
b0660,0.259207978398791
b0699,-1.1023156510388799
b0702,-0.7779678616484879
b0704,-0.44363401485013704
b0706,-0.7667794321385258
b0685,-0.23570574300072603
b0686,0.0495398194656458
b0691,-0.444877829598371
b0681,-0.23913270143477802
b0682,-0.0754403426339739
b0703,-0.258759585361996
b0689,-0.0828595489858298
b4514,0.38552033719814205
b0707,0.34508181556703604
b0736,-0.142992016537357
b0719,-0.0670327918668712
b0735,-0.41907574373105394
b0742,0.10269690630202999
b0709,-0.663364352312671
b0710,0.35709080659591896
b0711,-0.00246433143647652
b0712,0.0647425985671767
b0713,-0.106139349481528
b0716,-0.41317292004290995
b0717,-0.747711848872733
b0718,-0.0789485962808276
b0753,2.2504391839310602
b4515,-0.12573892717491
b0766,0.0245818577548316
b0773,0.427877257573686
b0772,0.25939250582370604
b0768,0.26438092438409
b0767,0.22328260243539802
b0794,-0.463198729310024
b0795,-0.4337220444537771
b0769,0.395688539229505
b0770,0.157863990638069
b0771,-0.0449670309957097
b0780,0.30257446068189003
b0786,-0.361484307218115
b0787,0.18471281830373001
b0788,0.564427830208725
b0789,0.58967405141397
b0790,1.01696057184687
b0791,0.0666292682455747
b0792,-0.23622154723575398
b0793,-0.16752737153404001
b0762,-0.17449390514820598
b0798,-0.758820482975762
b0800,-0.217176726953673
b0801,0.32840202531200396
b0796,-0.131400374640325
b0803,0.7094926175083391
b0802,1.4991239592464798
b0806,0.143644269456562
b0807,0.0207403191993286
b0808,0.135778686320215
b0815,-0.173635386975051
b0818,0.7844547343963348
b0819,0.22943964650748397
b0820,-0.0672620047921437
b0821,1.1949553067496101
b0822,0.921313496802508
b0823,-0.21355570025857
b0804,1.29989450619792
b0824,-0.667496683821839
b0850,0.6948549886839871
b0876,-0.18085527147438601
b0874,-0.136757409388606
b0841,0.11144689095832999
b0843,-0.0755263698890626
b0844,-0.0917034834599087
b0845,0.380006920657508
b0846,0.32597924903736497
b0847,0.0294206434334408
b0848,-1.7400172460445702
b0853,-0.30501052653888
b0858,-0.000899958327356783
b0865,0.226924515637412
b0866,0.08283667541547701
b0867,-0.0175490019560241
b0868,-0.0295026052766054
b0869,-0.20554173441064802
b0877,-0.20116304200406301
b0897,0.905568209758461
b0898,0.37259264962430394
b0913,-0.19084390952431698
b0892,-0.31923522408193605
b0901,0.36848670135837
b0909,-0.255771162672027
b0899,-0.260418955051189
b0900,-0.5108913315262921
b0905,0.463024852442396
b0906,0.4950673962848
b0916,-0.30721760336059695
b0917,-0.0217487178266947
b0925,-0.14759181042392702
b0920,-1.14789929211574
b0944,-0.387334679208444
b0956,0.0911702981374275
b0919,-2.06183281540984
b0926,-0.11760271335720401
b0927,-0.0330876215316986
b0938,-0.6713482991534772
b0939,-0.370960979344486
b0940,-0.29690546727197303
b0941,-0.120528646881595
b0942,-0.48078735003598494
b0943,-0.008560133485789441
b0946,0.20502221613901
b0947,-0.00247079216747372
b0948,0.5432181100394121
b0955,0.0141316825986178
b0970,0.995185699068042
b0981,-0.238189733070013
b1001,-0.201471845785374
b0961,0.14514394621857699
b1003,-0.722301168384902
b0969,-0.21532050996579896
b0992,-0.8369154714215071
b0959,-0.308548482984387
b0960,-0.0669190970911685
b0964,0.43580819198544607
b0965,0.00208463883435955
b0966,0.326399137598318
b0967,0.31330123713256003
b0968,-0.0872302693421796
b0983,-0.25384261210842396
b1019,2.8574433137090898
b1013,0.6090605488433921
b1006,0.35757828605897096
b1007,0.0032115814914115103
b1008,0.172864329229492
b1010,0.163747867650487
b1011,-0.16714128544257598
b1012,0.206597982421561
b1018,4.32789159833742
b1021,0.796232929179
b1022,-0.12867772341021003
b1023,-0.9905813209623019
b1024,-0.522449316465793
b1025,-1.7023798976429
b1029,0.0648667906603337
b1033,0.5841250133398039
b1034,0.199802759188422
b1035,-0.0277467785436974
b1036,0.191883270196986
b1055,2.3034035174395497
b1063,-0.7090378551468609
b1088,0.45589042122262
b1087,0.180428400307627
b1097,0.00857528982062402
b1067,-0.10713963484198401
b1056,1.9750717698188098
b1057,0.618009170372647
b1050,0.107284481447929
b1058,-0.712923043927629
b1060,-0.85695135340833
b1085,0.0688262109463367
b1128,-0.0960711554007904
b1100,0.0225656521555866
b1110,0.6200672858958249
b1154,-0.559134264989143
b1104,-0.20964897236489102
b1105,-0.19895623570255802
b1106,-0.162248265105747
b1108,-0.588997483017489
b1111,0.25949630779939103
b1112,2.63789082619483
b1113,1.3904498774018503
b1115,-0.43830927956677007
b1119,-0.17235458672072798
b1121,-0.247838771314423
b1188,0.839834674749668
b1162,-0.166971055788155
b1163,0.756691620682956
b1168,0.44899906842002296
b4521,-0.134418584145071
b1177,0.42046111435289396
b1178,-0.0246495513192123
b1179,-0.05028565210620901
b1180,0.092194124266304
b1181,0.0954111164439664
b1194,1.5576063390130999
b1202,-1.1539891366934598
b1161,-0.934981344929492
b1196,0.830791288471908
b1164,4.05735080850787
b1214,0.0722023656568707
b1242,-0.119825272761553
b1203,0.39847471007155894
b1205,0.577826554554901
b1233,0.0707571555314329
b1206,-0.837299697637433
b1219,-0.15174607195590098
b1220,0.077805373532331
b1213,0.405817508434651
b1228,0.22255305461379896
b1253,0.27481445037561103
b1254,0.19864625593936
b1255,0.34467027286172397
b1257,-0.0736782934911567
b1258,0.600199896802527
b1259,0.974212255570913
b1282,0.48086387467642
b1251,-0.496221902172886
b1271,-0.068534565474986
b1280,-0.0695236476497332
b1273,-0.20674068194123202
b1267,-0.00711414731470473
b1268,-0.0675375505591949
b1279,0.163522514053797
b1284,-0.0775274325679983
b1248,-0.29861575094432696
b1266,-0.183605344748802
b1287,1.08877131950494
b1289,-0.541581596612446
b1322,0.34870211292262204
b1325,-0.20981106305191302
b1309,-0.49730557270904496
b1310,-0.7523498662724208
b1311,0.7609512046251871
b1312,-0.15104196606607997
b1313,-0.0242490581681757
b1314,-0.705177119487112
b1315,-0.39256240795139297
b1316,-0.141837883129319
b1317,-0.410131190128543
b4524,-1.0484075740671
b1320,-0.0029065329218716397
b1321,0.15438343934863902
b1327,0.0265901458885718
b1328,0.0171099401858335
b1347,-0.45639872425846206
b4526,-1.46340932836038
b4527,-0.526920514944961
b1355,0.935627550269532
b1340,0.602516585556635
b1341,0.407489778995815
b1342,-0.040629299000534
b1344,0.43338138499880396
b1346,-1.32040755697141
b1357,-0.30882651567666697
b1358,-0.157574208010711
b1359,-0.5921212385823988
b1360,0.38023800574657596
b1361,0.157015308647933
b1366,-0.27459127919702303
b1406,0.379305901708906
b1407,0.41216429491233403
b1381,0.0523670543187831
b4529,-0.2936325857734
b1378,1.63408308695881
b1383,0.286093457926534
b1419,-1.9103925092642502
b1460,0.270615489847572
b1457,-1.02337036157478
b1461,0.23518255638331198
b1414,0.0728406082228586
b1426,-0.9171361633673208
b1422,3.5402145983159796
b1423,0.648258164787889
b1428,0.42041361881455697
b1431,-0.11175873838311
b1432,-0.126711059234356
b1434,0.33009412112616
b1433,0.48861969036167896
b1435,0.3656750768189099
b1438,-0.48489729239978296
b1439,0.945478846743726
b1440,0.5695351104125389
b1441,0.5195057052126429
b1442,0.0646748374803545
b1443,0.789404028289146
b1444,0.399941882668786
b1445,1.05580198557751
b1446,-0.5444792036776009
b1447,-0.41332263341087105
b1496,0.405343900139654
b1495,0.407913593292385
b1464,0.0154350808469774
b1473,-0.144869037461259
b1462,0.304541735545996
b1470,-0.36050604968827704
b1471,-0.33291612050350106
b1472,-1.97086735867702
b1477,0.440265067560267
b1490,0.996039300704559
b1491,-0.373573064793653
b1528,0.893483136977805
b1534,1.19340864276953
b1535,0.41526986745216293
b1536,0.423355480668385
b1537,0.40028570478490205
b1510,-0.30194457564288396
b1497,0.0069023110405499
b1498,-0.10282138681543199
b1499,-0.18855764210966502
b1501,0.26359281893396896
b1502,-0.0624435421266786
b1503,0.29149060201551796
b1504,-0.0588113634337757
b1505,0.205733750554833
b1511,0.0735221685337756
b1512,0.0891098776073449
b1571,-0.31351801585381894
b1572,-0.411982695769553
b1573,0.0693104643376601
b1576,-1.2760566858275
b1577,-0.635679080787355
b1539,-0.311656707638078
b1540,-0.331464843679307
b1542,-1.98878125729381
b4600,0.17814419681964397
b1544,0.13382739142958
b1549,-1.00295852867643
b1553,0.527153332587461
b1554,-0.24451511493567002
b1555,-0.22858110911272897
b1559,-0.149960645747533
b1560,-0.259216608953729
b1565,-0.007102340007551829
b1567,-0.23230137889185898
b1568,-0.461337910266091
b1541,-1.36060143304472
b1614,-0.19044250208858396
b1607,1.09697197344652
b1598,0.299428295413243
b1601,-0.44789319090052
b1604,-0.185309481567536
b1605,0.378854753548409
b1624,-0.0883932208413157
b1626,-0.3574795988292979
b1634,-0.9963178585561631
b1625,-1.70391099814607
b1639,0.295933180918229
b1659,-0.0389462066455439
b1660,0.365498529150269
b1654,1.16972118046675
b1647,0.00112047218697443
b1640,-0.221785990850686
b1643,0.261079414841307
b1644,-0.578443610856054
b1645,-0.0802176480646525
b1648,-0.275336574094435
b1649,0.374147071452413
b1655,-0.37176110416740604
b1657,1.1762051521056
b1664,-0.0890411529057713
b1667,0.40342205030946904
b1668,0.27059815029191
b1669,-0.0229794674012528
b1670,-0.6355877615322211
b1673,-2.2089107615587102
b1672,-1.07994862636742
b1671,-0.40421234608658596
b1674,-4.14319991308599
b1675,0.5596326284232359
b1703,0.732602629427021
,-0.170659978462642
b1701,0.414219998723419
b1705,2.204426782644
b1694,0.464232273524585
b1685,-0.666557363447763
b1686,-0.679257717490301
b1687,-0.552544063352184
b1688,0.172738585595695
b1689,0.548414689272606
b1690,0.290343507099892
b1691,0.5816709507458779
b1695,0.40171843926931394
b1696,-0.698237338635789
b1697,-0.270355729150922
b1698,-0.20656709208982502
b1699,-0.8814837263535871
b1700,-0.254962035627254
b1706,0.9733818729773149
b1707,-1.38887371655662
b1722,-0.22816417689391602
b1724,0.18396686476514001
b1765,0.6757636581849741
b1769,-0.0005762780553063901
b1770,0.0376251242327397
b1771,-0.50334854426193
b1772,0.0104073785971675
b1773,-0.446241783761974
b1774,-0.8735368135352529
b1775,-0.0175788109470436
b1776,-0.656287624797705
b1728,0.21842310584204602
b1729,0.785038396973075
b1730,0.5727901822046569
b1741,-0.31694476626216
b1742,0.14175388599587602
b1750,-2.2555428756989704
b1751,-3.74345630039529
b1752,-2.20801323204468
b1778,3.9909352611285196
b1813,0.0389784594805723
b1777,3.62906910046962
b1780,-1.6752497653193403
b1781,-0.20584355090333398
b1783,1.0814121949184499
b1784,0.7644564608187109
b1785,-0.974369368034918
b1786,0.8781532712254692
b1787,-0.0335868513696489
b1789,-0.38974680779717996
b1790,-0.0873311990104073
b1791,-0.274610393362535
b1792,-0.288916652933589
b1794,0.0611234168265592
b1795,0.550193683626494
b1797,-1.30164994965426
b1798,-0.00649973330119645
b1799,-0.174450896619035
b1800,-0.0361246866356828
b1801,0.206204689717318
b1802,-0.18580665342881
b1803,-0.37473267195702004
b1806,0.12647917993274302
b1807,0.32952217174115994
b1856,0.154014962482307
b1862,-0.479005876536728
b1864,-0.24303847413086702
b1846,0.47569492961801796
b1847,1.1859492673116698
b1848,-0.125360579544391
b1853,-1.34461282415891
b1821,-1.32063651120225
b1825,0.44221316948632
b1828,-0.446327958043555
b1832,0.508536823452705
b1833,0.505330880172839
b1834,0.36650861338021395
b1835,0.0370103200604785
b1836,0.306350185818811
b1837,0.387242962302425
b1839,0.877413553303227
b1840,1.53697877676721
b1908,-0.462592044963026
b1917,0.7892430579900721
b1867,-0.0413405367363858
b1868,-0.0912749716849123
b1915,-0.18944082052600303
b1895,-0.39172476388511607
b1906,-2.37167785564465
b1902,-1.16271602471748
b4537,0.942896547321644
b1875,-0.0329050867633715
b1869,-0.19938386994685103
b1870,-0.41750189037026003
b1871,-0.398566441331607
b1904,-0.739329502759528
b1918,0.9006043869885101
b1877,0.164485986415439
b1959,-0.231423050697106
b1928,-0.0215298491211577
b1929,-1.95062986800192
b1930,-1.9149523439004699
b1958,-0.00256648571339173
b1962,0.274320033108881
b1931,0.27827590054012896
b1932,-0.00305239220426236
b1935,0.34926556508859596
b1919,0.8931764599560079
b1955,0.42956415646330104
b1956,0.14044216637606102
b1963,0.350041588900354
b1968,0.12506692385332802
b1969,0.428872316876109
b1970,0.7707028070585871
b1971,0.34481443622742797
b1972,0.26689880423705703
b2008,-0.066000795231706
b2012,0.6591212039353821
b2013,0.6686673893512309
b2014,1.89714899297161
b1976,-0.370407739212351
b1978,-0.16817189756774698
b1983,-0.7027978986106329
b1985,0.32967821015338106
b2001,-0.324608092470758
b2002,-0.8602323720524649
b2003,-0.8447253825414041
b2004,-0.901498171388282
b2005,0.502720333713649
b2006,0.0784421074961154
b2007,-1.19999664238534
b2015,-0.0376997424160226
b2016,-0.35675323075022
b2017,-0.6001645511713289
b2069,0.194241979586827
b2067,0.908307011679226
b2063,-0.258156529342081
b2070,-0.081486381011199
b2071,0.0574952864892973
b2072,-0.356490146293743
b2073,0.779898184120418
b2080,0.28913952172261304
b2081,1.5079427757349801
b2085,-0.05607602871925799
b2086,0.765810381901107
b2098,-0.218199739838316
b2099,-0.43969644675526703
b2100,-0.323798356937861
b2101,0.0156501675783963
b2102,-0.00102177775927364
b2108,-0.284015114230529
b2109,-0.229118624725702
b2110,-0.88810717519163
b2111,-3.21037549314329
b2112,0.481446172640123
b2118,-0.107433561368947
b4541,0.0210746678313322
b2119,-0.10585083324893199
b2120,-0.21259902682962398
b2121,0.113370461490162
b2122,-0.13641616871021
b2123,-0.264805367692285
b2124,-0.11110478553856
b2125,-1.01125463879268
b2126,-0.650713977506684
b2128,0.912483533827038
b2129,0.6938552391490251
b2130,0.89575067837833
b2131,1.0324790198526699
b2147,-1.2644783917583402
b2152,1.7352636116732298
b2166,-0.739285839363223
b2157,-0.83277451593321
b2154,0.072541712058254
b2158,-0.7384668681438591
b2160,0.5426534926470761
b2161,-0.21305515182995102
b2163,-0.37058041544989795
b2164,-0.38288280816577397
b2165,0.18358163667589703
b2171,0.0289867822768943
b2172,0.03728786320042
b2173,0.36810807666952505
b2145,-0.8606673324838009
b2146,-2.18003602311247
b2174,0.5862681851164251
b4502,-0.461487881156302
b2177,-0.276934494970158
b2178,-0.0310010105569423
b2179,-0.336060227101571
b2180,-0.0388684491163552
b2181,3.14048670430084
b2184,-0.0259752732591708
b2186,0.193892243946141
b2187,-0.0341180759958951
b2188,0.264414065832286
b2190,0.0026547835142066
b2230,-0.363324523718794
b2244,-0.23735638540229997
b2236,0.33933990317902507
b2238,-0.20361238786140803
b2233,-0.515875219771891
b2251,-0.18334375214637902
b2225,-0.7378832196898749
b2226,-0.339108065194341
b2229,0.6800909000911171
b2245,0.0496021096555761
b2246,-0.43405446224595895
b2247,-0.319216570421938
b2248,-0.5445698019776429
b2249,-0.078826233893428
b2250,0.18014682752728897
b2263,-0.581801068605026
b2253,0.24535489767928
b2254,0.27510294237524896
b2255,0.18378065684897002
b2256,-0.0526873942374055
b2258,-0.709924668455977
b2270,-0.386176748047883
b2271,-0.0867171230607306
b2272,-1.76859235271301
b2273,0.21350589822895497
b2274,-0.26507560328473395
b2275,0.42649990646802394
b2290,-0.930130873070391
b2291,-0.0376509030922706
b2292,-1.0838165439179
b2293,-0.8902483279909681
b2294,-1.0784593405499399
b2295,0.14054607357584803
b4544,-0.127806591231297
b2327,-0.10305986764429599
b2298,-3.35800782832202
b2299,0.0488455672987313
b2300,0.11851916956353901
b2301,0.542965579256836
b2302,0.814339338545273
b2304,0.718433453559422
b2305,0.17639966685811498
b2322,0.12353015799818
b2325,0.7803859396687051
b2326,-0.221172512844525
b2331,-0.19122324454878897
b2332,-0.21717966107554504
b2333,0.31807266804712897
b2334,0.390267967574298
b2335,0.250071945530008
b2336,-0.874529639624551
b4661,-0.45443581497115204
b4661,-0.373550993153802
b2339,-0.459213829794275
b2341,1.8146918942486001
b2342,1.94603462115447
