genes,logFC,logCPM,LR,PValue,FDR,bnumber
radA,0.0414605921142421,6.55631984209487,0.0627302189355983,0.802231623109572,0.924354212864849,b4389
rarA,0.156451399224537,1.98992269888661,0.115032991762423,0.734485329200026,0.88808570459544,b0892
rarD,1.94071449118222,3.84226829181642,55.3628667781602,1.00211756066154e-13,1.60301694240637e-12,b3819
rbbA,0.277340015963906,7.53156909703188,1.65483932335819,0.198301551055885,0.436230558050567,b3486
rbfA,0.0654179674062319,6.74134006639751,0.121366855069311,0.727556727412691,0.884412469939604,b3167
rbn,-0.0957722178006533,5.46955858962785,0.285474881196454,0.59313503366803,0.813734523511181,b2268
rbsA,-0.814412201637411,6.75430232679988,12.2149360657395,0.000474084354002299,0.00296749322454483,b3749
rbsB,-0.575462952661361,7.78136426772541,5.74005622637855,0.0165822616861756,0.0713334544049724,b3751
rbsC,-0.748363521675676,5.85900955718028,13.8613848321566,0.000196800828641274,0.0012996678576478,b3750
rbsD,-0.728321034219009,6.81077527569244,8.36666829988913,0.00382165617541081,0.0201289427092674,b3748
rbsK,-0.972226644188845,6.26639518379812,30.6404026863423,3.10558950388992e-08,3.43044528575462e-07,b3752
rbsR,-0.239410503101686,4.55247039032988,1.60297940718788,0.205481495858696,0.445503020183674,b3753
rcsA,-0.492013694500401,2.97119977424818,2.0247944561159,0.154749860380913,0.367435209997342,b1951
rcsB,0.134102830492379,8.67635732502064,0.530815119714925,0.466264367730418,0.721531997215219,b2217
rcsC,0.131137822629218,6.8842130393035,0.656173737908764,0.417914016489427,0.68060732926766,b2218
rcsD,0.312417017043481,8.68249007730386,2.49128069178452,0.114478535818932,0.301297575267443,b2216
rcsF,-0.14231247584735,6.99626673847068,0.464101686858875,0.495713257385182,0.748596349177134,b0196
rdgC,0.391242111381716,6.52378622585139,4.36612435796843,0.0366602826680494,0.134410662855098,b0393
recA,-0.0450176765404573,9.30924093087193,0.0514294419039993,0.820594347322429,0.934637918271511,b2699
recB,0.227451868014429,7.30659250572257,0.999829760154986,0.317351704428203,0.581273117652844,b2820
recC,-0.00723940339778475,7.11907487229217,0.00188386677483265,0.965379860530898,0.997299514279749,b2822
recD,0.512755828941727,6.63326819375733,1.87211140746213,0.171233453191569,0.395442288991524,b2819
recE,-0.0097209373279141,4.26438982636971,0.00232299588848561,0.961558868361527,0.995677955515089,b1350
recF,0.160179045759419,5.69358257515803,0.377842194689602,0.538760325526894,0.777449330421201,b3700
recG,0.0533161850943934,6.54012621645069,0.0641660345118744,0.800028549580653,0.924354212864849,b3652
recJ,0.0799524839481736,7.5620900764442,0.21174403338749,0.64540386934871,0.845261560114082,b2892
recN,0.0856953102167124,6.46598445813642,0.215344645042784,0.642610192173591,0.844640220767603,b2616
recO,-0.0342192068869537,5.87427084343419,0.0264825396273416,0.870727428431078,0.956427203304635,b2565
recQ,0.253761884234136,6.35089560274231,1.52883934444129,0.216286722049634,0.462217888437589,b3822
recR,0.029742470851797,7.19363252499891,0.0213178683409261,0.883916337455845,0.962670599044277,b0472
recT,-0.0751895083124264,2.90554001171858,0.0472007945406547,0.828007724115598,0.936823009905881,b1349
recX,-0.460226969113017,3.79563827195784,3.86578032080386,0.0492802730709593,0.167856072076871,b2698
relA,-0.0157162632980496,7.8623964650655,0.00757592033259691,0.930639905768607,0.981055734652623,b2784
relB,0.218016792945154,6.08351222908683,1.72954902321839,0.188468501699931,0.421104738148992,b1564
relE,0.190175497632599,6.72077878030761,1.29907724490982,0.254381844234895,0.511477082986633,b1563
rem,-0.254225591009724,2.48260120233128,0.362363366825159,0.547196602885258,0.781203643674144,b1561
renD,-0.10070267459935,2.52219173273938,0.0582994888449391,0.80920413957697,0.928020859702642,b0542
rep,0.458547666171811,6.84488459636622,4.19175733559465,0.0406209689166023,0.145233414528813,b3778
rfaB,-2.84590768035571e-05,6.06407112269092,2.5497862710111e-08,0.999872593393357,1,b3628
rfaC,-0.242946188020604,6.36939825678458,1.4998685549484,0.220691587994337,0.468386716730978,b3621
rfaD,-0.210280466996706,8.6355281991003,1.03017268102956,0.310118113317617,0.574229229810654,b3619
rfaE,0.204116774803464,6.94172956009379,0.823180472439645,0.364251908527966,0.625539634897566,b3052
rfaF,-0.19255453670509,7.44625092737786,0.867337306205586,0.351693511033658,0.614601332062384,b3620
rfaG,-0.071818577748638,6.40740028007989,0.160291868737942,0.688887942456361,0.867499052704083,b3631
rfaH,0.628277467267061,5.03611683752711,7.95916545418462,0.00478444694697316,0.0248450894440678,b3842
rfaI,-0.311560603140678,6.08257346641953,2.47020671208695,0.116022665007001,0.304251299432445,b3627
rfaJ,-0.244470766950661,5.47569873026824,1.87147324806717,0.17130644193173,0.395442288991524,b3626
rfaK,-0.370775069563073,5.79482978954111,2.93534506155666,0.086660143644767,0.252869282160886,b3623
rfaL,-0.0628535056325154,6.45502229802104,0.0649181418429556,0.798884999549611,0.923303268144171,b3622
rfaP,-0.0727305325829321,5.55038638366408,0.125611610674797,0.723026183932443,0.883175418847439,b3630
rfaQ,-0.102465583312637,6.6186134536914,0.352955652675837,0.552444756574357,0.784397070835375,b3632
rfaS,-0.532212458465469,5.65656884178763,6.72963261201067,0.00948241285277582,0.0451041201664524,b3629
rfaY,-0.0414430539455888,5.13864951020101,0.0507754761895205,0.821719339982187,0.935421377019286,b3625
rfaZ,0.0733697287142534,4.91987121125535,0.15034792558555,0.698203089680755,0.872551835743976,b3624
rfbA,-0.185092736478499,7.62625755545086,0.584555890449941,0.444532077607177,0.704562951627668,b2039
rfbB,0.121706826429329,8.418373713603,0.241566691739052,0.623076850371037,0.832117785019329,b2041
rfbC,-0.126949031490267,6.3496606420777,0.431875481934146,0.511070109939826,0.75729923091253,b2038
rfbD,0.144387964300448,7.94750054089586,0.37714158601338,0.539136995067395,0.777473349481162,b2040
rfbX,-0.0547389209534707,6.78682824497982,0.110486522959382,0.739590914821841,0.889232806748894,b2037
rfe,-0.3305845544276,7.19335601530642,3.64185255700653,0.0563442066783729,0.184916891066788,b3784
rffA,-0.384536078113887,6.16008146007218,5.48217854550051,0.0192113015848749,0.0803229540610597,b3791
rffC,-0.594488877848037,4.64525848565478,9.32495946698771,0.00226053320866884,0.0125814986188669,b3790
rffD,-0.0535854923979965,6.65887438021834,0.0856725034597812,0.769752496975137,0.906749815313303,b3787
rffE,-0.154421121907052,6.71069687008349,0.646026647513665,0.421536849077853,0.684305648879149,b3786
rffG,-0.315260317955141,6.32604174495477,2.70905969811557,0.0997797896096061,0.276781574389139,b3788
rffH,-0.395491713998391,5.81312905836617,3.47669635857322,0.0622388771738626,0.199561774694813,b3789
rffM,0.185751822464963,4.93877878566455,0.898814164290611,0.343099876377407,0.607563905729407,b3794
rffT,-0.127829653097353,4.87147362646685,0.392143788487146,0.531174682696858,0.772699041619309,b4481
rhaA,-0.368645938362978,2.56786685453665,0.376093092657732,0.539701599539106,0.778027773167356,b3903
rhaB,-0.459557150248662,2.33225265827879,0.901525473293993,0.342373004785261,0.607272693087285,b3904
rhaD,-0.28747251192367,2.21496046463662,0.516677041667085,0.472262613810185,0.726648460650584,b3902
rhaR,-0.113330827580591,2.7994852749797,0.138524216836875,0.709752570435797,0.877552558133539,b3906
rhaS,-0.294344283576481,2.2815955212164,0.596764165012002,0.439815313868437,0.700442779868019,b3905
rhaT,0.419973792449983,3.0300246885361,1.32499967645327,0.249696732430701,0.505597837490951,b3907
rhlB,0.0174456640871827,8.93697020437116,0.0081538527067746,0.928049864248075,0.979532591321465,b3780
rhlE,0.256100485739165,6.26927195356681,1.03355743448949,0.309324590715111,0.573378930171058,b0797
rho,-0.426746957188014,9.72463984054276,4.18776835629618,0.0407166622766536,0.145409691851679,b3783
rhoL,-0.419949034852793,7.34059574454454,3.52345339594421,0.0605062515031751,0.195603667845968,b3782
rhsA,0.352451976687641,3.98006904098346,1.84661714001661,0.174177354149459,0.399083285183827,b3593
rhsB,0.0697088118320407,2.49077465854293,0.0374627917047841,0.846525846268029,0.944720208643322,b3482
rhsC,-0.592589047991726,5.02681400837185,7.37907507462557,0.00659870980294883,0.0329477776172671,b0700
rhsD,-0.38552695489337,5.27210258247431,2.58356543537375,0.107978197404329,0.292058921820493,b0497
rhsE,0.191636147330378,2.61742697645686,0.281371857867819,0.595803459147175,0.814530273102353,b1456
rhtA,0.0378392138646281,3.48713623413184,0.0159922208440948,0.899367530874039,0.969384045517362,b0813
rhtB,0.00596056604740682,5.55184642677695,0.00109858108326044,0.973559077232167,0.999715086677539,b3824
rhtC,-0.172958750765985,6.03779044816152,1.01720508477361,0.313182889479674,0.577309816330649,b3823
ribA,0.287919993631876,7.05824220006853,2.40372894527264,0.121046406105594,0.311833674243329,b1277
ribB,-2.76277878902973,6.92920343949569,193.377687427577,5.82221284523386e-44,2.82540868298484e-42,b3041
ribC,-0.398248581526391,7.76367635547513,5.03106506058969,0.024896583637308,0.0985594360490681,b1662
ribD,-0.00506840777087565,7.54981502162464,0.000691141269902218,0.979026377322592,1,b0414
ribE,-0.079422441666274,7.27717076228062,0.178776195878829,0.672427074642579,0.858475473325944,b0415
ribE,-0.079422441666274,7.27717076228062,0.178776195878829,0.672427074642579,0.858475473325944,b1662
ribF,-0.0460383129315006,8.11901484905763,0.0589548752811044,0.808155493254391,0.927071334758489,b0025
rihA,-1.29136519233741,4.67818137502043,42.1886408225073,8.28800289847195e-11,1.16386123778518e-09,b0651
rihB,-0.36729488587638,1.52272525051514,0.406081286082604,0.523965221062395,0.768164069557288,b2162
rihC,-0.554844706260397,3.35699354904947,2.16158769259998,0.141498418892312,0.345467309890275,b0030
rimI,0.210226434785178,5.74233996450306,0.864051471673111,0.352607394169371,0.615206378391644,b4373
rimJ,0.0252392027219683,6.15389390464259,0.0148153049748396,0.903122248466591,0.971019415266918,b1066
rimK,0.454399045792026,5.44099689346735,3.71613568053653,0.0538889532848985,0.178623476007273,b0852
rimL,-0.00855944049091721,4.83566038826983,0.00118285361764858,0.972564053224981,0.999423987873697,b1427
rimM,0.308426175546843,10.97031044669,1.74488386895734,0.186521196160824,0.417834567540766,b2608
rlmB,-0.170060397703544,5.82209885684955,0.728280997110154,0.393440952311705,0.6550776688644,b4180
rlpA,-0.11018387416226,7.90550056599915,0.354709076697565,0.551459464601783,0.784079930117107,b0633
rlpB,-0.0327385083122182,7.58310901321694,0.0325398610195258,0.856847908100171,0.947689145988384,b0641
rluA,0.514707389498684,5.37530212475525,7.06792391684606,0.00784761361670247,0.0380829698994809,b0058
rluB,0.308651462501278,6.5721448442831,2.65340762724417,0.1033281839777,0.283348842285514,b1269
rluC,0.307381783154438,6.41156074989559,2.19321984618155,0.138619273020448,0.339975377725903,b1086
rluD,0.430004531950216,7.23590357782771,5.14705873472848,0.0232857837494469,0.0934677509422503,b2594
rmf,-0.175956494257971,11.359344542526,0.423275822030689,0.515306982248109,0.762456614021782,b0953
rmuC,-0.21160995461013,4.71665844160728,1.30118540955226,0.25399680841335,0.511189289625936,b3832
rna,-0.119968408633854,6.65943339945931,0.464352428183122,0.495596854126923,0.748596349177134,b0611
rnb,0.425235290191521,9.60367136929791,4.1832042022419,0.04082644418026,0.145486313873385,b1286
rnc,0.184335221070646,7.5495647119174,0.990377509588596,0.319650125356612,0.583010511577368,b2567
rnd,0.0707713917028572,5.86746066859811,0.140456885619246,0.707827228020242,0.877289349068453,b1804
rne,0.010653642018072,9.51619088175894,0.00220438192113193,0.962552403660511,0.995785028456781,b1084
rng,0.088283057251212,7.48765818387441,0.187987730451925,0.664596715542347,0.854709533462287,b3247
rnhA,-0.0905534343896214,4.94702595608304,0.212800089856904,0.644581518993661,0.845157128273716,b0214
rnhB,0.117743028164921,5.65417236331776,0.256844738926763,0.61229619555559,0.825307501249773,b0183
rnk,-0.23396007468362,5.43366286908799,1.53941895372847,0.214704313451532,0.459746122854322,b0610
rnpA,0.110079308410884,8.07272785374706,0.160916530093139,0.688314088042086,0.867219529245557,b3704
rnr,-0.384384962524696,8.59120443355834,3.81973819914106,0.0506521519306314,0.17064480825928,b4179
rnt,0.0166746682235021,5.78002093535213,0.0066875700902802,0.9348235970726,0.983797055496238,b1652
rob,-0.311368549966002,7.75779049279082,2.42832800070108,0.119159935830949,0.308591464376998,b4396
rof,-0.249054011933797,6.51977212821807,1.40989271038203,0.235074204739921,0.487415021733902,b0189
rpe,0.040215366852414,6.70446281462157,0.0578785925991969,0.809880884305436,0.928064616427482,b3386
rpiA,0.0342790675090479,8.32123877702012,0.0297913706867767,0.862964461251774,0.95067084570372,b2914
rpiB,-0.476596867809866,2.73819967743431,1.61937782402477,0.203178562957518,0.441634732467801,b4090
rpiR,-0.282107479130058,5.21787664323513,2.15752777277252,0.141872790842867,0.346138935293627,b4089
rplA,0.135703417788896,11.2047270653966,0.236986191050164,0.626391370729899,0.835252957759319,b3984
rplB,0.170480128219354,11.1703350538276,0.319991011562138,0.571613046724788,0.796013510946315,b3317
rplC,0.316199695626572,11.2368395253991,1.10724258021969,0.292682136760287,0.560064570797826,b3320
rplD,0.263664128411538,10.5480855086248,0.794980357117339,0.3725984106251,0.633065513567981,b3319
rplE,0.381471007729442,11.5273721932077,2.14056014304435,0.14344950507989,0.349046992923968,b3308
rplF,0.278735346166884,10.8681036127027,0.991914319128455,0.319274947860848,0.58257224326616,b3305
rplI,0.620389414533102,9.43929005243385,5.20007006910723,0.0225859777054707,0.0907520381076233,b4203
rplJ,0.108338826571187,11.3224959762912,0.222735341123126,0.636963583030915,0.841298383825847,b3985
rplK,0.123035692821662,10.5645437314686,0.198692074217021,0.655778643652526,0.85112401784745,b3983
rplL,0.051213582726582,11.0607933445931,0.0506523740692728,0.821931957811575,0.935421377019286,b3986
rplM,0.538982214776077,10.4566365230332,3.72053182744304,0.053747249217569,0.178290606275484,b3231
rplN,0.379144900109839,10.7308709698803,2.43310733055517,0.118797203373183,0.30815923205332,b3310
rplO,0.273070881087863,10.6589197881178,1.00258480936856,0.316685866956319,0.581186541242679,b3301
rplP,0.0285576237318704,10.2406221114405,0.0108891844627337,0.916890604125009,0.976331998002599,b3313
rplQ,-0.00497052915191062,9.80297435725309,0.00048537051236508,0.982423126610052,1,b3294
rplR,0.28256217114289,10.2737790689802,1.00595310461786,0.315874305762357,0.580428412365245,b3304
rplS,0.282648207215893,9.80693682890416,1.67266021833378,0.195902598710939,0.4332326286905,b2606
rplT,0.0372667928377891,10.8009562220432,0.0183277306318814,0.892311476438486,0.966709899904335,b1716
rplU,0.303255206334154,9.99525910844192,1.90861366901548,0.167117335883662,0.388961568448945,b3186
rplV,0.0123201986642854,10.443650905903,0.00149723959785319,0.969134213293819,0.998733158486281,b3315
rplW,0.102405285848067,10.2219130420805,0.090791051293877,0.763173896286633,0.901572225946928,b3318
rplX,0.296723715639261,10.4703866200671,1.36103346807056,0.243358452851834,0.497151010169469,b3309
rplY,0.523685135755174,9.01322325754193,3.20708872964306,0.0733198337073273,0.224906506947405,b2185
rpmA,0.415783635155566,9.20691475140911,4.34157274861386,0.0371925521696206,0.135671142584959,b3185
rpmB,0.321979581988127,9.95641917940906,2.14988444378697,0.142580620475976,0.347324139783271,b3637
rpmC,-0.0151256562291313,9.22778271431825,0.00278895671402779,0.957882836517264,0.994332572788843,b3312
rpmD,0.180524445919288,9.25971246430553,0.449490881146254,0.502576825975033,0.750763386439465,b3302
rpmE,0.429971838832184,8.8330170757842,3.36807958194788,0.0664711970292899,0.20940123994858,b3936
rpmF,0.30007862410205,9.53473188644197,2.11351858484917,0.146003275769493,0.353270671175598,b1089
rpmG,0.386197634529244,8.14301090292587,3.41777666574863,0.0644978233492777,0.204828014004066,b3636
rpmH,0.433230632791736,7.84974538942541,3.40276769696549,0.0650871242209898,0.206244526419996,b3703
rpmI,-0.19620762776527,11.1757051306147,0.836747522297458,0.360328640909649,0.622955336276378,b1717
rpmJ,0.0493084557125579,9.17284958087655,0.0397747100864763,0.841921717842355,0.941717898456905,b3299
rpoA,0.101070450192626,11.867512910191,0.171416411072585,0.678856054130068,0.860526115531357,b3295
rpoB,0.0678562884240501,11.9737438635767,0.0767911576020452,0.781693973381761,0.914942078871497,b3987
rpoC,0.0798437909214442,12.1130815638495,0.125576964890231,0.72306281107769,0.883175418847439,b3988
rpoD,0.0790784497299867,9.84560138937292,0.143361510091236,0.704961824061029,0.875677341995854,b3067
rpoE,0.0553570368363548,9.22692519631935,0.0681721440437713,0.794016965810332,0.921870772939469,b2573
rpoH,0.132547097751679,9.38775002148176,0.393149491856676,0.530648523688242,0.772193724329353,b3461
rpoN,-0.0572202809764895,9.13829008283754,0.0768393626440407,0.781627200739443,0.914942078871497,b3202
rpoS,0.589377396950233,10.0751966875966,7.13138754748441,0.00757460892022132,0.0369240811810789,b2741
rpoZ,0.345839104855524,7.76558308850443,3.42253566222438,0.0643121604214377,0.204388683487998,b3649
rpsA,0.361390046039138,12.1747660360233,1.77340126738488,0.182961704960588,0.412212625834522,b0911
rpsB,0.292312408429595,11.4500147877997,1.53444770325358,0.215446149211566,0.460877621815133,b0169
rpsC,0.113115121970218,10.9430691355671,0.149661274610063,0.698859266748318,0.872866735999418,b3314
rpsD,-0.0678582994891529,11.3955380251015,0.0696044967776288,0.791913504701619,0.920913954444343,b3296
rpsE,0.22350686355486,10.5828314591639,0.643129069433947,0.422579981990303,0.684893241118083,b3303
rpsF,0.517404717774708,10.0293960808892,3.64946135869418,0.0560873478216046,0.184354075526264,b4200
rpsG,0.244397075626306,11.2160189739446,0.769894734820639,0.380249618918373,0.640521881477556,b3341
rpsH,0.168903673637259,10.5236865670699,0.32968445799969,0.565844949727943,0.794169020336537,b3306
rpsI,0.678121226908944,9.79675998887058,5.57961435777904,0.0181707234461964,0.0769671346647741,b3230
rpsJ,0.28443567907802,10.3248079833646,0.884027111558481,0.347101053309119,0.610643360180075,b3321
rpsK,0.132122729640099,10.4384745841627,0.284348545089841,0.593865088342178,0.813996609504877,b3297
rpsL,0.354817189475715,10.6629437249859,2.26975784240614,0.131920513759368,0.329343756605034,b3342
rpsM,0.0334797763873589,10.7246728801824,0.016258561184884,0.898537500379529,0.969085194994385,b3298
rpsN,0.257432396479575,11.0306278051117,0.660669073868689,0.416323834393401,0.678529298394377,b3307
rpsO,0.24197186460969,9.177644302555,0.892579922866325,0.344779129622232,0.608412823625647,b3165
rpsP,0.377931533538205,9.2866441773586,2.83397949769239,0.092289413061972,0.263972168883879,b2609
rpsQ,0.015903872501255,9.38258746515755,0.0043087461838307,0.947663614045492,0.990791369901351,b3311
rpsR,0.586582613051601,8.96954153312991,5.25929391996774,0.0218298733708487,0.0884458002708212,b4202
rpsS,0.0179071691781853,9.96398096172556,0.00280500813647677,0.957761923846892,0.994332572788843,b3316
rpsT,0.422808027091281,9.35336956580584,2.6843908591766,0.101335969858273,0.279482792987151,b0023
rpsU,0.488722980382435,8.89459974215889,4.30451381284442,0.0380113588573599,0.137667288891915,b3065
rraA,-0.406983338046668,8.0958559240225,4.34252836875694,0.0371716840349346,0.135671142584959,b3929
rrmA,0.0897546592927045,5.68648469004442,0.148766552260198,0.699716882683517,0.87343272147691,b1822
rrmJ,0.345266400675258,8.12852273736211,3.38804108774828,0.0656709270483805,0.207637433325004,b3179
rsd,2.09896262097469,6.53744340462907,95.0299028020873,1.87530991703407e-22,4.21847058941155e-21,b3995
rseA,0.0284686120482318,9.99323070501449,0.0170950042339086,0.895974766429958,0.967186957313419,b2572
rseB,0.0922810353916823,8.66546035959397,0.158627344634884,0.690423443955526,0.867530017756996,b2571
rseC,0.168484714882309,6.56096693867623,0.409005956934741,0.522474473983341,0.767278902799744,b2570
rsgA,-0.0575204131173174,7.8434888293694,0.107885609363145,0.742564300332892,0.89019140533679,b1905
rsgA,-0.0575204131173174,7.8434888293694,0.107885609363145,0.742564300332892,0.89019140533679,b4161
rsmB,-0.273991089271025,7.04289306222129,2.22860445031599,0.135476163922517,0.334737729966448,b3289
rsmC,0.3367746406114,6.32549436597745,2.75016672066893,0.0972442880744849,0.272549046199676,b4371
rspA,-0.212482108124983,3.04957884467336,0.506264246731292,0.476760522346647,0.732004513336355,b1581
rspB,0.51843022520331,2.38748567108042,2.15686736283226,0.141933793564486,0.346138935293627,b1580
rssA,0.17639720252057,7.23464313243461,0.986391155003341,0.320626010201092,0.58328325913277,b1234
rssB,0.336789385737671,7.01470345480713,3.61930596925587,0.0571126940734949,0.186871004320776,b1235
rstA,-0.254158929797675,6.0138083798714,1.88093375964369,0.170228057813526,0.393584037310823,b1608
rstB,-0.312744702289616,5.71119282034405,2.48765939482643,0.114742253554335,0.301489527648083,b1609
rsuA,-0.46450425035434,7.41172924049024,6.66865643279886,0.00981231323331231,0.0461022410444836,b2183
rsxA,0.494297070141318,3.87231800278253,4.83871427391152,0.0278276351652242,0.107694942901974,b1627
rsxB,0.143611605683735,4.38529593369915,0.475881502813265,0.490293772957673,0.744124041206674,b1628
rsxC,0.125551636099087,6.24027412394592,0.421030440649222,0.516423321775647,0.763323862679335,b1629
rsxD,-0.0914040163084299,4.50086046244349,0.137946193565631,0.710331370973361,0.877552558133539,b1630
rsxE,-0.066850677193287,3.84326534114272,0.1010773177146,0.750540621041585,0.893144938377984,b1632
rsxG,-0.184169190773722,4.2287588892694,0.645501374926622,0.42172566213496,0.684305648879149,b1631
rtcA,0.336548146249702,4.48582379088998,2.74895713373342,0.097317884314698,0.272578432136953,b4475
rtcB,0.508092829382088,4.48243715286799,4.27915380680619,0.0385825518077594,0.139258285584928,b3421
rtcR,-0.0507534596076133,3.94398941237556,0.053100832256094,0.817752851274268,0.932877592354349,b3422
rtn,-0.00402897066454327,4.87981842134461,0.000332435387140784,0.98545312780493,1,b2176
rumA,0.272054964358383,6.19930855541876,2.00542463908036,0.156737398246409,0.370866880673267,b2785
rumB,0.418517833950258,5.59199130475601,1.22600954201208,0.268184493080851,0.530838141895599,b0859
rusA,-1.39898423836041,0.584540583634473,4.31378072329114,0.0378048538651588,0.137221736287751,b0550
ruvA,-0.318052854236934,5.61544069623171,2.63215794634586,0.104719299572994,0.286073785487516,b1861
ruvB,0.0417171327378363,6.4843914635295,0.0632617755958447,0.801412923179408,0.924354212864849,b1860
ruvC,-0.315584961537136,6.87784534118707,3.17325512682024,0.0748531232979694,0.228312598533849,b1863
rybA,3.0325094547647,3.39862576080344,60.5663685534577,7.11390831793063e-15,1.21442569269338e-13,b4705
rzoD,0,-0.993440807423094,0,1,1,b4510
rzoR,0,-0.993440807423094,0,1,1,b4528
rzpD,-0.221538080003469,2.33349583589422,0.367062572300493,0.54460978781116,0.781203643674144,b0556
rzpR,-0.199675680072991,0.586553861197646,0.0725507186724013,0.787658507513019,0.917447975714328,b1362
sanA,-0.0760770176674065,3.81346737011001,0.101432935975438,0.750116784383742,0.893082361465196,b2144
sapA,-0.185199332918109,6.71381337826594,1.32708646022159,0.249324201626185,0.505364672322162,b1294
sapB,0.182398590795387,4.94910910149346,0.884935017085656,0.346853571170857,0.610456631575766,b1293
sapC,0.133081341149499,4.48366376347655,0.488258185014182,0.484705318693853,0.737621312442011,b1292
sapD,-0.107172562568632,6.07501662911835,0.319427854849838,0.571951686242225,0.796013510946315,b1291
sapF,-0.087093507739728,5.35727402754469,0.244075148315321,0.621278197225536,0.831170127449774,b1290
sbcB,-0.191722950121621,7.01545988629957,1.16872278491773,0.27966382928873,0.542862057841808,b2011
sbcC,-0.0700978140723378,6.85444506716428,0.107482672093996,0.743028482574468,0.89019140533679,b0397
sbcD,-0.129777081774803,5.96100248297231,0.357427052943097,0.549938668381282,0.783166594444798,b0398
sbmA,-0.0877611993871061,4.37603647267561,0.212401805380866,0.644891371628087,0.845261560114082,b0377
sbmC,-0.0793757308804973,5.60300735736733,0.123448086222082,0.725324439331173,0.883483933081541,b2009
sbp,4.4770346792308,9.52141102890347,340.01816428712,6.32287714095371e-76,1.437289809041e-73,b3917
sdaA,0.640309933938594,7.2868389003413,12.7907892594003,0.000348330128852319,0.00221240856840171,b1814
sdaB,-0.582684969911276,4.59111515844513,5.86273407536905,0.015464753622054,0.0676720069844491,b2797
sdaC,-0.929917620852319,5.56580034293532,13.5792705829887,0.00022869708672794,0.0015011287501185,b2796
sdhA,5.38024065616388,8.47178022690686,330.196495448349,8.70944387817519e-74,1.50464352439355e-71,b0723
sdhB,4.7396607764266,7.8060901252983,345.877101034384,3.34945598315407e-77,1.03330717080303e-74,b0724
sdhC,5.73344529817396,6.37366489775439,341.848535160578,2.52519950985496e-76,6.81646042691472e-74,b0721
sdhD,5.52589374107929,5.52163398808179,231.721717625732,2.51113832700474e-52,1.6946260053646e-50,b0722
sdiA,0.395135290646911,4.70400505878791,2.3105176080481,0.128501252907574,0.324010714254228,b1916
secA,0.0603447529728146,9.60200333113901,0.0804531486835316,0.776684254564007,0.91140523084184,b0098
secB,-0.214814359405343,8.10256692664977,1.34273500005304,0.246552220786194,0.501582214590472,b3609
secD,0.0685178565083269,8.91186036479948,0.132507520816612,0.715846192302521,0.879834861853895,b0408
secE,0.245472421355486,7.58965808975996,1.76522760065972,0.183973805525104,0.413845242741107,b3981
secF,0.0341576395794369,7.51929435253571,0.0400352759723503,0.841411624873474,0.941465494256097,b0409
secG,0.390567229044089,8.19867418233888,3.84955370544019,0.0497592294251374,0.168851977842141,b3175
secM,0.0736391435028334,6.9546641634658,0.141619358217465,0.706676428935069,0.876798476463822,b0097
secY,0.145768129426564,11.9458283620774,0.339996609715286,0.559831178860039,0.78902701175937,b3300
selA,-0.587629853507547,6.73256761089562,7.1222787481095,0.00761318794587142,0.0370703029743164,b3591
selB,-0.546280731725901,7.5876653847492,7.80936823307761,0.00519760719520084,0.0267881449595136,b3590
selD,-0.215804715363653,8.15422868973261,1.36253167985685,0.243099200860043,0.497133261607256,b1764
seqA,-0.111278287658038,7.86951062950734,0.325955434669706,0.568050436639564,0.795218099415513,b0687
serA,-0.581206648016848,11.6628826795106,7.98235217762533,0.00472355294936342,0.0245795484196393,b2913
serB,0.170998815174156,5.9407920379806,0.888948239002433,0.345762484351512,0.609032695723565,b4388
serC,-0.41460604482284,10.0339392236517,4.10230275633612,0.0428248486624026,0.151235095153652,b0907
serS,-0.845551269159791,10.0510329596792,18.3594032802497,1.82913995675893e-05,0.000141832234708111,b0893
setA,-0.148212833167811,4.99755627135023,0.467313757730942,0.49422556818255,0.746872018537591,b0070
setB,-0.0659718817748186,2.8481460339788,0.0436616597580017,0.834484362185948,0.938334118954948,b2170
setC,0.275261092508085,2.35019699695784,0.344972976567736,0.556972694556797,0.787676839486184,b3659
sfcA,0.207000217674769,8.43944083917783,0.908745639452958,0.340447456661986,0.604850911280591,b1479
sfmA,-0.315814352152394,1.43544983538395,0.38019106735444,0.537500998081506,0.776150722405224,b0530
sfmC,0.492409392863337,1.1493362724802,0.572787654869674,0.449153298164971,0.707731884266513,b0531
sfmD,-0.0156139459223053,3.40498160907458,0.00220060097252084,0.962584508869428,0.995785028456781,b0532
sfmF,0.128043749055768,0.975763184267516,0.0462833339486188,0.829661585191636,0.936823009905881,b0534
sfmH,-0.223040904611961,1.30888633148374,0.178794684670222,0.672411122106001,0.858475473325944,b0533
sfsA,0.141004316400434,6.06441804147851,0.487977557997594,0.484830859163167,0.737621312442011,b0146
sfsB,-0.478454254421815,4.09164693716418,5.82588836697985,0.0157919910985199,0.0687304315017865,b3188
sgbE,0.275724996302383,2.84849503905618,0.390718886740354,0.531921766274226,0.773525289070163,b3583
sgbH,-0.291421734060453,1.62236003028018,0.298469765229248,0.584843334568126,0.806040038387028,b3581
sgbU,0.0814620277547207,2.52649556188993,0.0465509221747227,0.829177458477909,0.936823009905881,b3582
sgcA,-0.6126005768108,3.12971009895035,5.27555266597067,0.0216269213656322,0.0880364499322953,b4302
sgcB,-0.0164411074628633,1.08816756562,0.00103584392108369,0.974324893682654,1,b4565
