bnumber,E14R012a01,E14R012a02,E14R012a03,E14R012a04,E14R012a05,E14R012a06,E14R012b01,E14R012b02,E14R012b03,E14R012b04,E14R012b05,E14R012b06,E14R012c01,E14R012c02,E14R012c03,E14R012c04,E14R012c05,E14R012c06
b2014,0.12076583210603828,0.08100147275405008,0.10309278350515463,0.15390279823269515,0.15758468335787926,0.3932253313696613,0.057437407952871875,0.06553755522827688,0.11929307805596465,0.13475699558173784,0.19293078055964652,0.3284241531664212,0.02871870397643593,0.14285714285714285,0.28865979381443296,0.13549337260677466,0.09278350515463918,0.17378497790868924
b2015,0.1829924650161464,0.10010764262648007,0.12486544671689988,0.20344456404736275,0.07857911733046287,0.08503767491926803,0.08288482238966631,0.08288482238966631,0.17653390742734126,0.1668460710441335,0.17761033369214208,0.2335844994617869,0.06350914962325081,0.1743810548977395,0.2411194833153929,0.21205597416576968,0.09257265877287406,0.12594187298170076
b2016,1.4927184466019416,1.1881067961165048,1.1796116504854368,1.779126213592233,0.8592233009708737,0.6808252427184466,0.8543689320388349,0.8932038834951457,1.4538834951456308,1.491504854368932,1.662621359223301,1.4902912621359223,0.479368932038835,1.7572815533980584,2.7148058252427183,1.864077669902913,0.7694174757281553,0.8580097087378641
b2017,1.2749003984063745,1.091633466135458,0.9442231075697212,1.3904382470119525,0.6892430278884463,0.5976095617529881,0.896414342629482,0.6215139442231076,1.1752988047808766,1.1792828685258965,1.1274900398406376,1.0278884462151394,0.4023904382470119,1.6095617529880475,2.334661354581673,1.9163346613545815,0.5099601593625498,0.6613545816733067
b2018,0.28,0.22,0.42,0.64,0.14,0.22,0.26,0.08,0.04,0.08,0.08,0.06,0.06,0.18,0.14,0.5,0.14,0.08
b2019,0.5873192436040044,0.4271412680756396,0.4783092324805339,0.8164627363737486,0.5728587319243604,0.4660734149054505,0.4527252502780867,0.3615127919911012,0.8231368186874305,0.9488320355951056,0.8109010011123471,0.5127919911012235,0.2013348164627364,0.6440489432703004,1.292547274749722,0.8553948832035595,0.3236929922135706,0.3281423804226919
b2020,0.4501533742331288,0.379601226993865,0.4302147239263804,0.7476993865030674,0.5299079754601227,0.4256134969325153,0.3535276073619632,0.3243865030674847,0.7868098159509203,0.7400306748466258,0.8006134969325154,0.4432515337423313,0.1687116564417178,0.5145705521472392,1.137269938650307,0.7200920245398773,0.2822085889570552,0.254601226993865
b2021,0.5065420560747663,0.4532710280373832,0.4691588785046729,0.8149532710280374,0.5588785046728972,0.4598130841121496,0.4009345794392523,0.3299065420560748,0.8130841121495327,0.8785046728971962,1.0457943925233646,0.4542056074766355,0.17570093457943925,0.5065420560747663,1.1897196261682244,0.7579439252336448,0.3962616822429906,0.3018691588785047
b2022,0.725398313027179,0.6176194939081537,0.647610121836926,1.203373945641987,0.7432052483598875,0.5773195876288659,0.584817244611059,0.4311152764761012,1.1855670103092784,1.1012183692596065,1.4376757263355202,0.7450796626054358,0.2708528584817245,0.8088097469540768,1.584817244611059,1.1677600749765698,0.4770384254920338,0.4423617619493908
b2023,0.5305084745762711,0.4135593220338983,0.4508474576271186,0.8610169491525423,0.476271186440678,0.4101694915254237,0.3610169491525424,0.3186440677966101,0.8305084745762712,0.8796610169491526,1.0576271186440678,0.5338983050847458,0.20508474576271185,0.5915254237288136,1.0983050847457627,0.7830508474576271,0.3305084745762712,0.3305084745762712
b2024,0.4260515603799186,0.37856173677069205,0.4735413839891452,0.8575305291723202,0.44640434192672995,0.474898236092266,0.383989145183175,0.3364993215739485,0.7001356852103121,0.8344640434192673,0.9308005427408412,0.5807327001356852,0.16824966078697426,0.582089552238806,1.2388059701492538,0.7815468113975577,0.276797829036635,0.3595658073270013
b2025,0.5399484536082474,0.3917525773195876,0.4381443298969072,0.7048969072164949,0.33634020618556704,0.3595360824742268,0.3247422680412371,0.2603092783505155,0.7164948453608248,0.6391752577319587,0.7538659793814433,0.5463917525773195,0.19458762886597936,0.5128865979381443,0.9987113402061856,0.634020618556701,0.2822164948453608,0.32731958762886604
b2026,1.026186579378069,0.7103109656301145,0.7545008183306056,1.1751227495908347,0.6153846153846154,0.6104746317512275,0.7545008183306056,0.5744680851063829,1.1587561374795416,1.2307692307692308,1.315875613747954,0.8756137479541735,0.3862520458265139,1.2782324058919805,1.962356792144026,1.618657937806874,0.5761047463175123,0.5761047463175123
b2027,2.130612244897959,1.6795918367346938,1.670408163265306,2.293877551020408,1.4336734693877549,1.862244897959184,1.2663265306122449,1.1785714285714286,2.0275510204081635,1.9448979591836733,2.5285714285714285,3.38469387755102,0.7510204081632653,2.9969387755102037,4.140816326530612,2.5275510204081635,1.4938775510204083,1.8673469387755104
b2028,0.12778730703259006,0.07804459691252144,0.07718696397941681,0.1595197255574614,0.07032590051457976,0.07890222984562607,0.06260720411663807,0.0548885077186964,0.12864493996569468,0.13379073756432247,0.13036020583190394,0.14751286449399656,0.04631217838765009,0.1260720411663808,0.18867924528301888,0.1595197255574614,0.0634648370497427,0.06003430531732418
b2029,9.023470839260312,6.946657183499289,7.581081081081082,12.253911806543384,5.797297297297297,5.554054054054054,5.242532005689901,4.743243243243243,11.238264580369844,10.483641536273117,12.14153627311522,11.233285917496444,2.741109530583215,9.398293029871976,15.999288762446653,10.780938833570412,4.812944523470839,5.510668563300141
