ENSG00000008282	ENSG00000057935	ENSG00000058091	ENSG00000072858	ENSG00000085449	ENSG00000085719	ENSG00000090661	ENSG00000091490	ENSG00000095370	ENSG00000106688	ENSG00000107719	ENSG00000108021	ENSG00000111142	ENSG00000113387	ENSG00000114127	ENSG00000118971	ENSG00000119411	ENSG00000121316	ENSG00000135899	ENSG00000135905	ENSG00000139083	ENSG00000140853	ENSG00000141127	ENSG00000144791	ENSG00000145687	ENSG00000145703	ENSG00000145708	ENSG00000150977	ENSG00000152492	ENSG00000155966	ENSG00000156587	ENSG00000158321	ENSG00000160447	ENSG00000162889	ENSG00000163513	ENSG00000166578	ENSG00000168310	ENSG00000169714	ENSG00000170054	ENSG00000171467	ENSG00000171643	ENSG00000172936	ENSG00000173273	ENSG00000173821	ENSG00000174004	ENSG00000175895	ENSG00000176927	ENSG00000177272	ENSG00000177463	ENSG00000182158	ENSG00000184588	ENSG00000185404	ENSG00000185697	ENSG00000196549	ENSG00000197442	ENSG00000197629	ENSG00000205581	ENSG00000240184	ENSG00000242419	ENSG00000267534	ENSG00000026025	ENSG00000128335	ENSG00000120915	ENSG00000168214	ENSG00000163214
0.47745498157051	0.536527564222733	0.556669724123642	-0.559004695411886	-0.577003445708691	0.56383849038989	0.561754400975297	0.623777538477914	-0.536433710582757	0.401864373115093	0.51702084277987	0.536027511479888	0.525195275613408	-0.54586292551285	-0.513071730512071	-0.603268810496905	-0.502759786330009	-0.551549266305643	-0.517295905319137	-0.513763086000304	-0.553252406080737	-0.551116678213429	0.492454594428498	-0.604289407542279	0.589956099134283	-0.563037877061009	0.536966798133251	-0.504286709022676	-0.573331784486204	0.52623255024197	-0.560418757962943	0.526589837511243	-0.498415527570244	-0.550958219130977	-0.578964975056797	0.545807768957767	-0.566604403718042	-0.578259076944913	0.563222015135671	0.51136885922888	0.534426214408499	-0.538896442520454	0.545790274544954	-0.528280561305786	-0.573679127192172	0.636063745249914	0.488294183948252	-0.50102362365781	-0.523495466413495	-0.54048399904926	-0.502168987732653	-0.489523781264343	0.605705954790166	0.518750888707942	-0.544346686604116	-0.571776225417112	0.512906591324702	0.51572943319244	0.47697362434258	0.525411256995099	0.642573600491519	-0.578432760583649	0.594843917167516	-0.596297188985206	0.609908507945539
0.495007134023574	0.556251337072545	0.577133961048522	-0.579554770318579	-0.59821518888018	0.584566264785866	0.582405560283898	0.646708786186646	-0.556154033194409	0.416637671152888	0.536027511479888	0.555732901440599	0.544502451998651	-0.565929883984121	-0.531933222340438	-0.625446118391338	-0.521242191493962	-0.571825265470482	-0.536312685840812	-0.532649993370234	-0.573591015900267	-0.571376774617931	0.510558161154703	-0.626504234523589	0.611644006460244	-0.583736219389571	0.556706718056311	-0.522825246766496	-0.594408550413722	0.545577858813742	-0.581020816496224	0.545948280642004	-0.516738229526585	-0.571212490278481	-0.600248827774711	0.565872699769256	-0.587433858344159	-0.599516979506782	0.583927126729785	0.530167750272829	0.554072737645845	-0.558707299838184	0.565854562228583	-0.547701158656198	-0.594768662097632	0.65944665726765	0.506244806078976	-0.51944220418262	-0.542740154582321	-0.560353217961898	-0.520629674017445	-0.507519605729069	0.627972856740241	0.537821157183964	-0.56435790525172	-0.592795806037147	0.531762012322719	0.534688627221896	0.494508081189198	0.544726373266374	0.666195827158926	-0.599697048086137	0.616711509972933	-0.618218206824363	0.632329903735918
0.4850038526313	0.545010410897731	0.565471031331773	-0.567842920021376	-0.586126242163675	0.572753140414198	0.570636100202404	0.633639863493557	-0.544915073371202	0.408218107925006	0.525195275613408	0.544502451998651	0.533498951499876	-0.554493370268097	-0.52118372533477	-0.612806879301753	-0.510708742667361	-0.560269615774652	-0.525474687068745	-0.521886011598969	-0.561999683287558	-0.559830188185823	0.500240619038412	-0.613843612644364	0.599283685390147	-0.571939868872453	0.545456589379536	-0.512259806992164	-0.582396529610242	0.534552626109018	-0.569279339812973	0.534915562320352	-0.506295798375979	-0.559669223763123	-0.588118784555319	0.55443734165232	-0.575562784615176	-0.587401725739213	0.572126918288785	0.519453930558797	0.542875837388252	-0.54741674268849	0.554419570641562	-0.53663301754805	-0.582749364028312	0.646120323115203	0.49601442978637	-0.508945130144058	-0.531772267220692	-0.549029399509471	-0.510108603163309	-0.497263467828716	0.615282556417451	0.526952674682915	-0.552953158644738	-0.580816376149441	0.521015975190388	0.523883448007864	0.484514884835278	0.533718347686449	0.652733103364904	-0.587578155428246	0.604248782977528	-0.60572503195954	0.619551554647481
-0.504089876995013	-0.566457832241782	-0.587723625455344	0.5901888534557	0.609191666649389	-0.595292302387925	-0.593091951742942	-0.658575058970554	0.566358742962882	-0.424282435478891	-0.54586292551285	-0.565929883984121	-0.554493370268097	0.576313968016007	0.541693511444185	0.636922248623356	0.530806313959687	0.582317522155001	0.54615333245578	0.542423434298643	0.58411567182957	0.581860802073295	-0.519926245432692	0.637999779822992	-0.622866885725728	0.594447026728325	-0.56692156887973	0.532418416256318	0.605315181272857	-0.555588509412319	0.591681799691346	-0.555965728003751	0.526219710094667	0.581693503327937	0.611262620196793	-0.576255734544496	0.598212512592415	0.610517343456313	-0.5946414369722	-0.539895645239379	-0.56423925832326	0.56895885875906	-0.576237264203325	0.557750769070492	0.605681900542075	-0.671546653570029	-0.515533745850139	0.528973299200907	0.552698736965329	0.570634977359176	0.530182557576855	0.51683193643092	-0.639495349364641	-0.547689482304044	0.574713145499747	0.603672845115387	-0.541519159943287	-0.544499474454205	-0.503581667184278	-0.554721400202505	-0.678419662030852	0.610700716062037	-0.628027371397155	0.629561714194061	-0.643932342557566
-0.473808081544384	-0.532429455576876	-0.552417765489191	0.554734901783182	0.572596173897831	-0.559531775234107	-0.557463604526059	-0.619012996459964	0.532336318810439	-0.398794849810525	-0.513071730512071	-0.531933222340438	-0.52118372533477	0.541693511444185	0.509152782381602	0.598660918390458	0.498919602964718	0.547336418788409	0.5133446920667	0.509838857153441	0.549026549629196	0.54690713489363	-0.488693124253069	0.599673719904242	-0.585449892274174	0.558737277155631	-0.532865334527824	0.500434862705646	0.568952557584132	-0.522213077044908	0.556138163431635	-0.522567635280028	0.494608526553019	0.546749886154465	0.574542720678561	-0.541638776186292	0.562276561943461	0.573842214362641	-0.558920008745546	-0.507462917981922	-0.530344156307696	0.534780239891585	-0.541621415399427	0.524245444976093	0.56929724721458	-0.63120535864027	-0.484564491849657	0.497196701462554	0.519496899629542	0.536355670334854	0.498333317009399	0.485784697246808	-0.601079447270896	-0.514788561991066	0.540188853882236	0.567408880197353	-0.508988904561544	-0.51179018497851	-0.473330401022645	-0.52139805700594	-0.637665490259404	0.574014571369776	-0.590300376141044	0.591742547567629	-0.605249900454954
-0.557102683228766	-0.626029588531032	-0.649531807085563	0.652256291738888	0.673257543107409	-0.657896446845379	-0.655464695476611	-0.727834358918634	0.62592007848992	-0.468902261360952	-0.603268810496905	-0.625446118391338	-0.612806879301753	0.636922248623356	0.598660918390458	0.703904422424419	0.586628764585642	0.643557168847663	0.603589758197936	0.59946760386328	0.64554442162592	0.643052417622506	-0.574604489457891	0.705095272608037	-0.688370921869516	0.656962277445194	-0.626542094211274	0.58841040424174	0.668973385651923	-0.614017189176238	0.653906244240915	-0.61443407810625	0.581559808757085	0.6428675248401	0.675546289282949	-0.636857891006365	0.661123762081724	0.674722635226763	-0.657177132917309	-0.596673978893171	-0.623577697431141	0.628793636466111	-0.636837478224646	0.616406843704884	0.669378671094454	-0.74217011626453	-0.569750050963492	0.584602980123152	0.610823512695893	0.630646024724928	0.585939410622359	0.571184766257135	-0.706748124297055	-0.605287457837157	0.635153074990079	0.667158332579356	-0.598468231146758	-0.601761971582086	-0.556541027337378	-0.613058890092115	-0.749765927309585	0.674925292283255	-0.694074112005874	0.695769814554484	-0.711651735589513
-0.46428527566884	-0.521728451213773	-0.541315027169895	0.543585592626506	0.561087880938085	-0.548286056378099	-0.546259452686185	-0.606571797524495	0.521637186351554	-0.390779693280198	-0.502759786330009	-0.521242191493962	-0.510708742667361	0.530806313959687	0.498919602964718	0.586628764585642	0.488892094546014	0.536335807638536	0.503027261781725	0.499591888700189	0.537991969476833	0.535915151682693	-0.478871152158786	0.58762121036346	-0.573683259556951	0.547507526475905	-0.522155569675407	0.490376899921713	0.557517495648068	-0.511717406008315	0.54496065089728	-0.512064838174091	0.48466766406836	0.535761063398733	0.562995305154547	-0.530752678795389	0.550975677141533	0.562308877926598	-0.54768658544493	-0.497263702212475	-0.519685063218178	0.524031988418193	-0.530735666933351	0.513708926503524	0.557855257552784	-0.618519112178745	-0.474825498848472	0.487203820685688	0.509055819536535	0.525575755158655	0.488317592026979	0.476021180014024	-0.588998684795333	-0.504442112165195	0.529331897675652	0.556004843777023	-0.498759018834086	-0.501503997869432	-0.463817195783005	-0.510918766605132	-0.624849405195002	0.562477770825828	-0.578436256238469	0.579849442261323	-0.593085318353615
-0.509341061306711	-0.572358713448995	-0.593846035808043	0.596336944480024	0.615537712996909	-0.601493556850341	-0.599270284803214	-0.665435539959296	0.572258591941339	-0.428702252996746	-0.551549266305643	-0.571825265470482	-0.560269615774652	0.582317522155001	0.547336418788409	0.643557168847663	0.536335807638536	0.588383616270986	0.551842698463822	0.548073945365173	0.59020049755631	0.58792213846365	-0.525342399709647	0.644645924860946	-0.62935538900236	0.600639475819942	-0.572827280905155	0.537964703460835	0.61162084565652	-0.561376163157277	0.597845442973727	-0.561757311294688	0.531701424392577	0.58775309694069	0.61763023999634	-0.582258682056167	0.604444187348339	0.616877199589685	-0.600835911266206	-0.545519823925798	-0.570117028293596	0.574885793556735	-0.582240019306519	0.563560947417735	0.61199138509861	-0.678542261719952	-0.520904142761295	0.534483698073881	0.558456287491733	0.576579372550521	0.535705553486394	0.522215856799544	-0.646157073988047	-0.553394850629037	0.580700023616335	0.609961401022451	-0.547160251040235	-0.550171611960767	-0.508827557393661	-0.560500021133104	-0.685486867401531	0.617062482416967	-0.634569632272651	0.636119958562166	-0.650640288043777
-0.477708994501421	-0.536813004618922	-0.556965880439173	0.559302093965791	0.577310419857138	-0.564138460592385	-0.562053262412188	-0.624109397117788	0.536719101047458	-0.402078170752951	-0.517295905319137	-0.536312685840812	-0.525474687068745	0.54615333245578	0.5133446920667	0.603589758197936	0.503027261781725	0.551842698463822	0.517571114195638	0.514036415366015	0.553546744333821	0.551409880228509	-0.492716587369611	0.604610898215646	-0.590269964281017	0.563337421325675	-0.537252472208211	0.504554996819269	0.573636805257969	-0.526512513542358	0.560716908818504	-0.526869990893607	0.498680691813693	0.551251336843542	0.579272992767126	-0.546098146556615	0.566905845426288	0.578566719107274	-0.563521657364446	-0.511640914831445	-0.534710536856305	0.539183143194037	-0.546080642836522	0.528561614177575	0.573984332755261	-0.636402140328849	-0.488553963491033	0.501290175445964	0.523773973545842	0.540771544325795	0.502436148871001	0.489784214970616	-0.606028199087084	-0.519026871656574	0.544636286886096	0.572080418609034	-0.513179465022903	-0.516003808683195	-0.477227381184508	-0.525690783355644	-0.642915458907258	0.578740495148208	-0.595160382703883	0.596614427683123	-0.610232988061299
-0.474446529929014	-0.533146895272574	-0.553162139094782	0.55548239769078	0.573367737567827	-0.560285734847634	-0.5582147773145	-0.619847106014125	0.533053633005917	-0.399332219132784	-0.513763086000304	-0.532649993370234	-0.521886011598969	0.542423434298643	0.509838857153441	0.59946760386328	0.499591888700189	0.548073945365173	0.514036415366015	0.510525856399444	0.549766353628712	0.547644083017598	-0.489351629981258	0.600481770109992	-0.586238776112512	0.559490166196421	-0.533583361563044	0.501109190228016	0.569719211542707	-0.522916750343146	0.556887550210595	-0.523271786339496	0.495275003185863	0.547486622388414	0.575316907287456	-0.542368625285915	0.563034220110704	0.574615457051111	-0.559673144014066	-0.508146715690034	-0.53105878609786	0.535500847229429	-0.542351241105682	0.52495185685578	0.570064365636607	-0.632055897196471	-0.485217434315438	0.49786666561736	0.520196912924604	0.537078400538603	0.49900481273445	0.486439283918745	-0.601889391670521	-0.51548223088071	0.540916749236051	0.56817345407673	-0.50967475851079	-0.512479813605789	-0.473968205740843	-0.522100632078445	-0.638524733733815	0.574788046306401	-0.59109579592444	0.592539910652657	-0.606065464469783
-0.510913865539433	-0.574126111123234	-0.595679784605574	0.598178385003198	0.61743844394901	-0.603350920577786	-0.601120783245387	-0.667490351387942	0.574025680448415	-0.430026051074915	-0.553252406080737	-0.573591015900267	-0.561999683287558	0.58411567182957	0.549026549629196	0.64554442162592	0.537991969476833	0.59020049755631	0.553546744333821	0.549766353628712	0.592022989224917	0.58973759474262	-0.526964614788423	0.646636539630207	-0.631298787826656	0.602494202213856	-0.574596125478013	0.539625895198426	0.613509481637294	-0.563109647599505	0.599691541618926	-0.56349197269171	0.533343275628139	0.589568031233032	0.61953743250352	-0.584056650037244	0.606310662385453	0.618782066768654	-0.602691244236978	-0.547204345267751	-0.571877503824366	0.576660994651102	-0.584037929658526	0.565301178298044	0.613881165275381	-0.680637545651265	-0.522512652859569	0.536134140746802	0.560180755592741	0.578359803280612	0.537359769150559	0.523828417365271	-0.648152355064276	-0.555103689420088	0.582493178585507	0.611844912771659	-0.548849837889183	-0.551870497650044	-0.510398775967598	-0.562230800119226	-0.687603595716657	0.618967921734405	-0.636529132260801	0.638084245833212	-0.65264941292444
-0.508941577722094	-0.571909804205455	-0.593380273745808	0.595869228761976	0.615054937837522	-0.601021796726392	-0.59880026842379	-0.664913629210235	0.57180976122455	-0.428366015599507	-0.551116678213429	-0.571376774617931	-0.559830188185823	0.581860802073295	0.54690713489363	0.643052417622506	0.535915151682693	0.58792213846365	0.551409880228509	0.547644083017598	0.58973759474262	0.587461022600055	-0.52493036604315	0.644140319708651	-0.628861776439195	0.600168385564137	-0.57237800415736	0.537542769938365	0.611141142553019	-0.560935867687281	0.597376544118423	-0.561316716884677	0.531284403250756	0.587292113658813	0.617145823637665	-0.581802008123606	0.603970113002079	0.616393373851527	-0.60036466694323	-0.545091964812727	-0.569669877236248	0.574434902287599	-0.581783360011423	0.563118938389743	0.611511391375649	-0.678010071178843	-0.52049559008412	0.534064494754443	0.558018282122587	0.576127152982808	0.535285391848027	0.521806275326016	-0.645650283619566	-0.552960815018261	0.580244572162202	0.609482999445454	-0.546731105316376	-0.549740104382845	-0.508428476557613	-0.560060412834009	-0.684949230105424	0.6165785113588	-0.634071930102833	0.635621040448946	-0.650129981425463
0.454768705344593	0.511034453888563	0.530219558944646	-0.53244358405855	-0.549587123630332	0.537047701240064	0.535062637346125	0.594138745109616	-0.510945059704837	0.382769785089524	0.492454594428498	0.510558161154703	0.500240619038412	-0.519926245432692	-0.488693124253069	-0.574604489457891	-0.478871152158786	-0.525342399709647	-0.492716587369611	-0.489351629981258	-0.526964614788423	-0.52493036604315	0.469055611510404	-0.575576592828718	0.561924331653083	-0.53628512905816	0.511452817597269	-0.480325523110831	-0.546089921412185	0.501228607556966	-0.533790457419271	0.501568918319562	-0.474733310879254	-0.524779436144923	-0.551455450900056	0.519873709641644	-0.539682192180344	-0.550783093541064	0.536460517811134	0.487071164908802	0.509032949722974	-0.513290774920192	0.519857046475958	-0.503179307363175	-0.546420760127458	0.605841172695394	0.465092882958321	-0.477217483266053	-0.498621576282518	-0.5148028986913	-0.478308425360219	-0.466264055950787	0.576925832825885	0.494102437214236	-0.518482050624524	-0.544608274741307	0.488535831655148	0.491224546175125	0.454310219808146	0.500446338063496	0.612041712127338	-0.550948524600695	0.566579904984042	-0.567964124582863	0.58092870164364
